,Date,Open,High,Low,Close,Adj Close,Volume
388,2020-01-20,198.050003,198.050003,185.0,198.050003,198.050003,2840614
389,2020-01-21,199.0,207.0,192.0,202.25,202.25,3506909
390,2020-01-22,204.0,208.949997,194.550003,197.649994,197.649994,1754417
391,2020-01-23,199.199997,199.899994,190.0,192.199997,192.199997,1336193
392,2020-01-24,187.5,194.899994,182.600006,190.25,190.25,2518115
393,2020-01-27,189.0,194.100006,186.5,190.75,190.75,881601
394,2020-01-28,191.5,196.5,186.100006,187.649994,187.649994,957274
395,2020-01-29,188.0,191.0,185.050003,186.300003,186.300003,631830
396,2020-01-30,186.899994,187.899994,177.649994,180.449997,180.449997,1024133
397,2020-01-31,182.5,189.449997,176.850006,189.449997,189.449997,862006
398,2020-02-03,186.850006,196.149994,186.0,196.149994,196.149994,1171000
399,2020-02-04,201.899994,205.949997,190.100006,198.0,198.0,3984199
400,2020-02-05,196.0,203.800003,190.800003,193.25,193.25,1320812
401,2020-02-06,193.0,202.899994,190.5,202.899994,202.899994,2711020
402,2020-02-07,208.949997,213.0,206.25,213.0,213.0,2674856
403,2020-02-10,219.899994,221.649994,207.0,213.350006,213.350006,2063806
404,2020-02-11,215.899994,217.0,208.149994,211.25,211.25,1102243
405,2020-02-12,212.100006,213.449997,204.850006,207.649994,207.649994,879583
406,2020-02-13,208.0,208.949997,198.0,199.949997,199.949997,929657
407,2020-02-14,201.0,209.899994,201.0,206.800003,206.800003,1474525
408,2020-02-17,208.399994,208.399994,198.0,198.350006,198.350006,773097
409,2020-02-18,200.800003,200.800003,188.449997,189.25,189.25,839722
410,2020-02-19,191.899994,198.699997,191.75,197.850006,197.850006,2501070
411,2020-02-20,197.850006,198.149994,193.0,194.850006,194.850006,911195
412,2020-02-24,191.449997,191.449997,185.199997,185.899994,185.899994,959369
413,2020-02-25,184.75,188.800003,178.149994,180.550003,180.550003,861686
414,2020-02-26,175.550003,177.850006,171.550003,171.550003,171.550003,996786
415,2020-02-27,165.300003,167.949997,163.0,163.0,163.0,727993
416,2020-02-28,154.850006,160.0,154.850006,154.949997,154.949997,1655841
417,2020-03-02,156.600006,162.649994,150.0,156.050003,156.050003,1127956
418,2020-03-03,162.899994,163.0,157.0,159.5,159.5,534459
419,2020-03-04,159.25,159.5,151.550003,152.0,152.0,480121
420,2020-03-05,151.550003,158.75,145.449997,152.5,152.5,1252377
421,2020-03-06,144.899994,147.199997,144.899994,144.899994,144.899994,425088
422,2020-03-09,137.699997,137.800003,137.699997,137.699997,137.699997,112895
423,2020-03-11,131.100006,136.399994,130.850006,130.850006,130.850006,1132428
424,2020-03-12,124.349998,124.349998,124.349998,124.349998,124.349998,26796
425,2020-03-13,118.150002,130.550003,118.150002,123.400002,123.400002,2367027
426,2020-03-16,120.0,128.0,117.25,117.699997,117.699997,1305459
427,2020-03-17,115.0,123.550003,111.900002,123.400002,123.400002,1650012
428,2020-03-18,125.099998,129.550003,124.0,129.399994,129.399994,1137426
429,2020-03-19,125.0,135.850006,122.949997,135.649994,135.649994,920137
430,2020-03-20,142.399994,142.399994,138.399994,142.350006,142.350006,417369
431,2020-03-23,135.25,138.949997,135.25,135.25,135.25,255497
432,2020-03-24,128.5,141.800003,128.5,141.300003,141.300003,981069
433,2020-03-25,140.0,148.350006,136.949997,148.100006,148.100006,436890
434,2020-03-26,154.0,155.399994,144.25,152.100006,152.100006,637211
435,2020-03-27,154.5,157.0,144.5,148.75,148.75,567761
436,2020-03-30,142.100006,148.300003,141.350006,146.949997,146.949997,490699
437,2020-03-31,147.300003,154.25,146.949997,153.25,153.25,452205
438,2020-04-01,155.5,159.0,151.0,152.899994,152.899994,226223
439,2020-04-03,152.899994,154.850006,150.449997,151.899994,151.899994,259616
440,2020-04-07,153.5,159.449997,151.550003,158.949997,158.949997,425190
441,2020-04-08,166.850006,166.850006,162.0,166.449997,166.449997,702014
442,2020-04-09,172.399994,174.75,166.25,174.75,174.75,542554
443,2020-04-13,180.0,183.449997,167.050003,183.350006,183.350006,769348
444,2020-04-15,188.0,190.949997,184.0,187.800003,187.800003,747297
445,2020-04-16,182.300003,195.0,182.300003,193.850006,193.850006,431499
446,2020-04-17,199.0,201.0,197.0,198.949997,198.949997,432613
447,2020-04-20,200.050003,204.899994,197.0,200.75,200.75,493261
448,2020-04-21,191.0,195.899994,190.75,191.300003,191.300003,661477
449,2020-04-22,191.199997,198.0,184.75,197.199997,197.199997,568003
450,2020-04-23,202.800003,202.800003,196.0,200.0,200.0,529475
451,2020-04-24,199.100006,199.100006,194.899994,195.949997,195.949997,232558
452,2020-04-27,193.0,201.0,192.0,200.649994,200.649994,391556
453,2020-04-28,201.0,204.649994,198.100006,203.649994,203.649994,339066
454,2020-04-29,205.0,209.399994,202.350006,207.949997,207.949997,442718
455,2020-04-30,211.100006,212.850006,208.0,210.449997,210.449997,488630
456,2020-05-04,199.949997,218.0,199.949997,209.550003,209.550003,1698446
457,2020-05-05,215.0,216.0,209.050003,210.800003,210.800003,594711
458,2020-05-06,211.0,214.199997,205.300003,211.850006,211.850006,604880
459,2020-05-07,207.449997,213.0,206.5,210.550003,210.550003,188208
460,2020-05-08,211.0,213.5,208.0,212.25,212.25,289416
461,2020-05-11,214.850006,222.850006,211.0,222.600006,222.600006,1063341
462,2020-05-12,222.0,229.899994,219.100006,226.050003,226.050003,667224
463,2020-05-13,233.0,235.949997,228.0,231.0,231.0,562454
464,2020-05-14,229.399994,232.800003,220.550003,228.550003,228.550003,416147
465,2020-05-15,228.600006,231.5,225.699997,230.25,230.25,325461
466,2020-05-18,229.0,235.0,218.75,229.25,229.25,651925
467,2020-05-19,230.0,235.050003,230.0,233.649994,233.649994,477703
468,2020-05-20,231.0,235.5,227.0,234.699997,234.699997,354733
469,2020-05-21,233.949997,244.350006,233.0,235.100006,235.100006,365824
470,2020-05-22,237.0,242.0,232.0,239.649994,239.649994,495551
471,2020-05-26,240.0,243.949997,236.5,239.899994,239.899994,281221
472,2020-05-27,240.0,243.199997,237.050003,242.600006,242.600006,316188
473,2020-05-28,242.600006,251.699997,240.300003,246.0,246.0,444357
474,2020-05-29,246.0,249.800003,246.0,248.600006,248.600006,294574
475,2020-06-01,253.899994,261.0,251.5,260.75,260.75,864596
476,2020-06-02,269.0,273.75,264.049988,273.75,273.75,371599
477,2020-06-03,287.399994,287.399994,261.200012,273.850006,273.850006,1411752
478,2020-06-04,274.899994,282.600006,263.5,274.0,274.0,1332983
479,2020-06-05,274.0,286.0,271.149994,284.25,284.25,1044811
480,2020-06-08,288.350006,298.450012,283.200012,297.75,297.75,1368198
481,2020-06-09,312.600006,312.600006,308.899994,312.600006,312.600006,1422436
482,2020-06-10,328.200012,328.200012,328.200012,328.200012,328.200012,403398
483,2020-06-11,344.600006,344.600006,315.299988,332.049988,332.049988,5504845
484,2020-06-12,315.450012,339.950012,315.450012,336.399994,336.399994,2889440
485,2020-06-15,344.850006,351.0,338.0,346.149994,346.149994,2701757
486,2020-06-16,360.200012,363.450012,350.0,363.450012,363.450012,3265090
487,2020-06-17,371.5,381.600006,370.0,381.600006,381.600006,940601
488,2020-06-18,400.649994,400.649994,391.100006,400.649994,400.649994,2333783
489,2020-06-19,419.950012,420.649994,413.649994,420.649994,420.649994,2882495
490,2020-06-22,441.649994,441.649994,439.0,441.649994,441.649994,1646544
491,2020-06-23,463.700012,463.700012,455.25,463.600006,463.600006,4093748
492,2020-06-24,486.75,486.75,440.450012,440.450012,440.450012,4430414
493,2020-06-25,418.450012,418.450012,418.450012,418.450012,418.450012,158257
494,2020-06-26,397.549988,397.549988,397.549988,397.549988,397.549988,147236
495,2020-06-29,377.700012,377.700012,377.700012,377.700012,377.700012,94398
496,2020-06-30,358.850006,358.850006,358.850006,358.850006,358.850006,126347
497,2020-07-01,340.950012,340.950012,340.950012,340.950012,340.950012,80912
498,2020-07-02,323.950012,357.950012,323.950012,357.950012,357.950012,3295000
499,2020-07-03,375.799988,375.799988,375.799988,375.799988,375.799988,127962
500,2020-07-06,394.549988,394.549988,362.25,394.549988,394.549988,5078968
501,2020-07-07,400.399994,414.25,376.0,413.75,413.75,5553639
502,2020-07-08,410.0,424.850006,393.100006,393.100006,393.100006,2943177
503,2020-07-09,385.0,393.0,373.450012,373.600006,373.600006,2630020
504,2020-07-10,365.0,384.450012,356.649994,371.049988,371.049988,1883562
505,2020-07-13,381.0,382.649994,361.600006,364.75,364.75,855872
506,2020-07-14,364.0,364.75,346.75,348.100006,348.100006,892124
507,2020-07-15,348.0,365.5,346.149994,354.549988,354.549988,1980374
508,2020-07-16,353.0,359.950012,338.049988,348.299988,348.299988,969222
509,2020-07-17,352.299988,354.75,344.299988,347.299988,347.299988,585531
510,2020-07-20,349.0,362.899994,348.0,349.950012,349.950012,898952
511,2020-07-21,352.100006,354.5,345.0,347.350006,347.350006,463869
512,2020-07-22,345.0,346.950012,332.549988,336.0,336.0,536991
513,2020-07-23,337.399994,340.0,320.0,320.299988,320.299988,832614
514,2020-07-24,315.0,336.299988,305.600006,336.299988,336.299988,1468506
515,2020-07-27,345.950012,353.100006,325.25,342.200012,342.200012,1835637
516,2020-07-28,344.600006,344.600006,336.0,338.049988,338.049988,475244
517,2020-07-29,338.0,345.75,333.5,338.399994,338.399994,566831
518,2020-07-30,338.350006,350.950012,338.350006,341.450012,341.450012,530920
519,2020-07-31,340.049988,348.899994,338.0,340.649994,340.649994,452663
520,2020-08-03,342.0,347.0,335.600006,339.799988,339.799988,425008
521,2020-08-04,339.149994,347.700012,339.149994,343.200012,343.200012,440285
522,2020-08-05,344.899994,348.799988,341.899994,342.950012,342.950012,296449
523,2020-08-06,342.950012,347.950012,340.100006,341.600006,341.600006,295711
524,2020-08-07,343.0,375.75,342.0,370.450012,370.450012,2282608
525,2020-08-10,384.0,388.5,370.75,373.5,373.5,1014469
526,2020-08-11,373.0,376.600006,360.0,360.649994,360.649994,586768
527,2020-08-12,353.149994,369.799988,351.649994,362.5,362.5,470018
528,2020-08-13,363.75,369.25,361.0,362.149994,362.149994,295625
529,2020-08-14,362.299988,367.799988,351.0,357.600006,357.600006,472397
530,2020-08-17,358.75,370.0,358.0,367.25,367.25,682891
531,2020-08-18,367.25,375.0,365.850006,373.549988,373.549988,715230
532,2020-08-19,376.75,384.299988,368.649994,371.0,371.0,822005
533,2020-08-20,370.5,380.0,365.0,375.399994,375.399994,1229063
534,2020-08-21,378.450012,384.399994,375.399994,376.549988,376.549988,770238
535,2020-08-24,379.75,414.200012,378.25,414.200012,414.200012,2209231
536,2020-08-25,424.399994,435.0,400.049988,424.700012,424.700012,2573736
537,2020-08-26,420.549988,439.299988,420.100006,427.649994,427.649994,1145301
538,2020-08-27,431.5,442.75,424.549988,432.75,432.75,1226228
539,2020-08-28,436.100006,472.5,436.0,462.299988,462.299988,2703595
540,2020-08-31,463.600006,497.299988,425.0,452.75,452.75,3649101
541,2020-09-01,454.100006,498.0,454.100006,494.649994,494.649994,2408646
542,2020-09-02,508.950012,544.099976,503.600006,544.099976,544.099976,3657589
543,2020-09-03,562.950012,571.299988,558.049988,571.299988,571.299988,509894
544,2020-09-04,542.75,542.75,542.75,542.75,542.75,993049
545,2020-09-07,530.049988,569.849976,515.650024,553.099976,553.099976,2507330
546,2020-09-08,560.0,577.799988,543.099976,564.400024,564.400024,1247351
547,2020-09-09,542.5,592.599976,536.200012,590.049988,590.049988,1658812
548,2020-09-10,600.0,619.5,569.950012,579.75,579.75,1717285
549,2020-09-11,588.0,608.700012,577.0,608.650024,608.650024,2739567
550,2020-09-14,625.0,639.049988,618.0,638.900024,638.900024,3811588
551,2020-09-15,654.0,670.799988,645.900024,670.799988,670.799988,2815789
552,2020-09-16,692.900024,697.900024,643.0,675.549988,675.549988,3935789
553,2020-09-17,670.0,674.0,653.400024,666.75,666.75,706806
554,2020-09-18,687.950012,687.950012,642.25,665.599976,665.599976,20106893
555,2020-09-21,680.049988,686.900024,646.0,651.75,651.75,1095406
556,2020-09-22,636.0,647.0,619.200012,619.200012,619.200012,957140
557,2020-09-23,630.0,630.0,588.25,588.25,588.25,410104
558,2020-09-24,558.849976,617.650024,558.849976,616.950012,616.950012,2703433
559,2020-09-25,647.75,647.75,620.900024,647.75,647.75,253932
560,2020-09-28,680.099976,680.099976,680.099976,680.099976,680.099976,221961
561,2020-09-29,714.099976,714.099976,714.099976,714.099976,714.099976,204451
562,2020-09-30,749.799988,749.799988,700.0,737.599976,737.599976,2411057
563,2020-10-01,754.0,756.900024,715.0,747.099976,747.099976,890009
564,2020-10-05,769.599976,770.0,741.099976,749.450012,749.450012,581244
565,2020-10-06,749.5,752.0,725.0,735.900024,735.900024,558101
566,2020-10-07,720.0,730.0,699.150024,699.299988,699.299988,1041856
567,2020-10-08,698.5,725.0,666.599976,696.150024,696.150024,733669
568,2020-10-09,695.799988,713.0,680.099976,683.950012,683.950012,511431
569,2020-10-12,683.950012,702.0,660.0,671.549988,671.549988,625307
570,2020-10-13,671.0,705.099976,661.099976,705.099976,705.099976,1069869
571,2020-10-14,719.0,735.0,705.099976,725.450012,725.450012,1229449
572,2020-10-15,730.700012,735.799988,698.049988,704.25,704.25,736686
573,2020-10-16,710.0,718.950012,700.0,705.349976,705.349976,277648
574,2020-10-19,711.200012,717.950012,695.0,702.799988,702.799988,312983
575,2020-10-20,694.950012,707.599976,685.0,688.700012,688.700012,260962
576,2020-10-21,690.0,713.900024,678.0,692.349976,692.349976,335318
577,2020-10-22,685.5,726.950012,685.0,726.950012,726.950012,864954
578,2020-10-23,734.799988,734.799988,712.200012,720.299988,720.299988,665517
579,2020-10-26,720.0,722.799988,701.099976,704.700012,704.700012,271180
580,2020-10-27,720.049988,739.900024,717.049988,739.900024,739.900024,930052
581,2020-10-28,776.849976,776.849976,776.799988,776.849976,776.849976,1869868
582,2020-10-29,755.0,815.650024,755.0,815.650024,815.650024,962440
583,2020-10-30,834.0,856.400024,831.25,856.400024,856.400024,2053374
584,2020-11-02,860.0,899.200012,835.150024,859.200012,859.200012,2583066
585,2020-11-03,881.0,893.950012,816.25,830.400024,830.400024,1612967
586,2020-11-04,834.400024,862.700012,823.0,840.900024,840.900024,1373310
587,2020-11-05,812.5,868.0,812.0,854.599976,854.599976,1581863
588,2020-11-06,855.0,875.0,855.0,860.0,860.0,911015
589,2020-11-09,879.0,903.0,866.099976,899.349976,899.349976,1670461
590,2020-11-10,914.950012,919.0,854.400024,854.849976,854.849976,1327147
591,2020-11-11,868.0,897.549988,865.099976,897.549988,897.549988,2287847
592,2020-11-12,914.0,942.400024,903.099976,942.349976,942.349976,3622736
593,2020-11-13,949.0,989.450012,943.0,989.349976,989.349976,4566982
594,2020-11-14,1018.0,1023.599976,990.049988,1008.599976,1008.599976,578986
595,2020-11-17,1028.949951,1059.0,1021.049988,1058.449951,1058.449951,5333462
596,2020-11-18,1068.699951,1098.0,1032.050049,1080.949951,1080.949951,3999840
597,2020-11-19,1080.949951,1089.900024,1050.0,1083.5,1083.5,3533747
598,2020-11-20,1051.0,1137.650024,1050.0,1134.550049,1134.550049,5044065
599,2020-11-23,1155.0,1191.25,1150.099976,1180.300049,1180.300049,3863685
600,2020-11-24,1203.400024,1220.0,1180.0,1205.150024,1205.150024,4004468
601,2020-11-25,1205.150024,1205.150024,1144.900024,1144.900024,1144.900024,301443
602,2020-11-26,1087.699951,1143.849976,1087.699951,1104.449951,1104.449951,3205678
603,2020-11-27,1105.0,1159.650024,1072.800049,1136.400024,1136.400024,45148093
604,2020-12-01,1133.900024,1156.0,1082.349976,1134.699951,1134.699951,2599117
605,2020-12-02,1140.0,1155.0,1112.0,1146.0,1146.0,875255
606,2020-12-03,1154.0,1159.900024,1140.099976,1145.0,1145.0,592144
607,2020-12-04,1150.0,1159.0,1125.0,1129.75,1129.75,741720
608,2020-12-07,1135.0,1140.0,1073.300049,1106.25,1106.25,1351024
609,2020-12-08,1109.0,1123.099976,1088.0,1098.650024,1098.650024,998344
610,2020-12-09,1100.0,1110.0,1050.0,1070.099976,1070.099976,1080870
611,2020-12-10,1064.699951,1067.0,1030.0,1036.699951,1036.699951,568627
612,2020-12-11,990.049988,1057.0,985.0,1041.5,1041.5,1793445
613,2020-12-14,1019.0,1028.099976,995.099976,1010.799988,1010.799988,921358
614,2020-12-15,1009.0,1020.0,1000.25,1013.650024,1013.650024,754880
615,2020-12-16,1019.75,1029.900024,1011.099976,1019.400024,1019.400024,451443
616,2020-12-17,1023.900024,1059.400024,1013.75,1041.550049,1041.550049,686579
617,2020-12-18,1058.400024,1058.400024,1001.0,1016.150024,1016.150024,1037435
618,2020-12-21,1004.799988,1040.0,971.0,1020.299988,1020.299988,999121
619,2020-12-22,992.0,1040.0,976.0,1029.900024,1029.900024,637121
620,2020-12-23,1035.0,1050.0,1012.099976,1044.949951,1044.949951,684864
621,2020-12-24,1058.0,1059.0,1021.0,1036.199951,1036.199951,406594
622,2020-12-28,1036.199951,1044.849976,1025.650024,1038.0,1038.0,425292
623,2020-12-29,1040.0,1047.25,1026.0,1038.699951,1038.699951,349607
624,2020-12-30,1039.900024,1060.0,1028.0,1052.949951,1052.949951,374589
625,2020-12-31,1070.0,1090.0,1041.0,1052.599976,1052.599976,980110
626,2021-01-01,1079.900024,1079.900024,1053.050049,1065.949951,1065.949951,297560
627,2021-01-04,1088.400024,1090.0,1071.199951,1082.25,1082.25,360776
628,2021-01-05,1070.199951,1106.900024,1065.0,1096.449951,1096.449951,526896
629,2021-01-06,1100.0,1111.0,1080.0,1107.25,1107.25,427847
630,2021-01-07,1113.699951,1114.0,1051.900024,1063.099976,1063.099976,1285732
631,2021-01-08,1071.0,1076.0,1009.950012,1014.900024,1014.900024,1646213
632,2021-01-11,1020.950012,1025.949951,964.200012,968.299988,968.299988,1303510
633,2021-01-12,980.0,990.200012,921.0,924.150024,924.150024,1578700
634,2021-01-13,930.0,935.400024,900.099976,922.150024,922.150024,985028
635,2021-01-14,925.950012,968.25,925.049988,968.25,968.25,1514658
636,2021-01-15,1016.650024,1016.650024,939.200012,947.75,947.75,2143296
637,2021-01-18,945.0,980.0,920.099976,949.75,949.75,1294049
638,2021-01-19,978.849976,997.200012,966.5,992.849976,992.849976,849095
639,2021-01-20,994.650024,1026.5,978.349976,1020.150024,1020.150024,1055316
640,2021-01-21,1021.75,1056.0,1016.5,1048.800049,1048.800049,902543
641,2021-01-22,1047.800049,1065.449951,1035.0,1047.849976,1047.849976,651810
642,2021-01-25,1055.0,1064.0,1005.0,1031.099976,1031.099976,528369
643,2021-01-27,1030.199951,1050.0,1020.799988,1028.550049,1028.550049,510466
644,2021-01-28,1016.5,1039.0,1016.5,1032.900024,1032.900024,273105
645,2021-01-29,1035.599976,1050.0,981.299988,1004.900024,1004.900024,1497461
646,2021-02-01,1018.0,1040.5,1005.650024,1024.25,1024.25,535861
647,2021-02-02,1033.5,1046.949951,1014.0,1031.949951,1031.949951,353217
648,2021-02-03,1041.25,1043.699951,1017.200012,1026.699951,1026.699951,397320
649,2021-02-04,1047.949951,1078.0,1035.0,1078.0,1078.0,1089299
650,2021-02-05,1101.0,1131.0,1053.75,1077.150024,1077.150024,692820
651,2021-02-08,1070.0,1097.199951,1055.199951,1063.449951,1063.449951,431477
652,2021-02-09,1068.0,1116.0,1031.050049,1086.050049,1086.050049,3536318
653,2021-02-10,1076.0,1097.900024,1060.0,1080.449951,1080.449951,4856552
654,2021-02-11,1080.0,1090.0,1051.0,1074.599976,1074.599976,4503787
655,2021-02-12,1064.949951,1081.699951,1052.0,1068.949951,1068.949951,4532486
656,2021-02-15,1068.0,1079.949951,1037.0,1062.849976,1062.849976,4525422
657,2021-02-16,1050.0,1113.0,1049.0,1078.300049,1078.300049,5182242
658,2021-02-17,1085.0,1127.0,1051.050049,1104.25,1104.25,6145401
659,2021-02-18,1100.0,1129.400024,1085.5,1109.5,1109.5,5456103
660,2021-02-19,1109.800049,1128.0,1069.050049,1117.699951,1117.699951,1004331
661,2021-02-22,1103.0,1152.050049,1103.0,1141.449951,1141.449951,956638
662,2021-02-23,1161.199951,1198.5,1161.0,1196.199951,1196.199951,5405934
663,2021-02-24,1209.699951,1209.699951,1159.0,1169.349976,1169.349976,494155
664,2021-02-25,1174.599976,1192.0,1117.449951,1128.550049,1128.550049,678592
665,2021-02-26,1125.0,1184.949951,1101.550049,1159.849976,1159.849976,6662742
666,2021-03-01,1170.0,1170.0,1130.150024,1141.0,1141.0,448402
667,2021-03-02,1155.0,1175.0,1134.0,1164.849976,1164.849976,521226
668,2021-03-03,1178.900024,1190.0,1162.050049,1176.300049,1176.300049,494659
669,2021-03-04,1176.0,1198.0,1165.0,1184.650024,1184.650024,641914
670,2021-03-05,1178.900024,1206.0,1162.0,1172.75,1172.75,595718
671,2021-03-08,1178.0,1185.0,1162.25,1171.599976,1171.599976,267891
672,2021-03-09,1179.949951,1179.949951,1135.0,1166.199951,1166.199951,332177
673,2021-03-10,1165.5,1192.099976,1165.5,1185.650024,1185.650024,483563
674,2021-03-12,1200.0,1200.0,1154.199951,1160.599976,1160.599976,296923
675,2021-03-15,1179.0,1205.0,1135.25,1193.099976,1193.099976,453478
676,2021-03-16,1209.900024,1244.400024,1206.300049,1219.800049,1219.800049,648757
677,2021-03-17,1229.849976,1240.0,1158.849976,1164.300049,1164.300049,407312
678,2021-03-18,1179.400024,1183.0,1120.099976,1135.849976,1135.849976,269255
679,2021-03-19,1129.900024,1192.599976,1081.099976,1192.599976,1192.599976,622620
680,2021-03-22,1252.199951,1252.199951,1234.949951,1252.199951,1252.199951,382028
681,2021-03-23,1309.0,1314.800049,1282.0,1313.650024,1313.650024,2252589
682,2021-03-24,1297.199951,1340.0,1268.0,1291.349976,1291.349976,1159456
683,2021-03-25,1300.0,1300.0,1226.800049,1226.800049,1226.800049,436451
684,2021-03-26,1215.0,1260.0,1178.199951,1212.349976,1212.349976,436902
685,2021-03-30,1216.050049,1230.0,1151.75,1157.650024,1157.650024,737543
686,2021-03-31,1157.650024,1157.650024,1099.800049,1104.849976,1104.849976,779163
687,2021-04-01,1104.900024,1160.050049,1104.900024,1160.050049,1160.050049,523216
688,2021-04-05,1165.0,1210.0,1125.050049,1164.199951,1164.199951,822644
689,2021-04-06,1175.900024,1209.0,1170.099976,1194.449951,1194.449951,574032
690,2021-04-07,1215.0,1223.5,1164.0,1196.199951,1196.199951,572004
691,2021-04-08,1177.0,1196.150024,1160.0,1165.5,1165.5,462142
692,2021-04-09,1179.800049,1185.0,1130.0,1142.75,1142.75,526463
693,2021-04-12,1129.949951,1129.949951,1085.650024,1085.650024,1085.650024,313902
694,2021-04-13,1085.400024,1138.0,1035.150024,1116.050049,1116.050049,888788
695,2021-04-15,1115.949951,1144.0,1085.400024,1122.699951,1122.699951,786223
696,2021-04-16,1122.699951,1148.0,1099.0,1108.599976,1108.599976,494736
697,2021-04-19,1088.0,1108.0,1053.199951,1056.349976,1056.349976,563766
698,2021-04-20,1060.0,1086.0,1037.0,1043.949951,1043.949951,477549
699,2021-04-22,1043.949951,1054.0,1008.0,1030.449951,1030.449951,434346
700,2021-04-23,1027.0,1064.949951,1027.0,1052.400024,1052.400024,363924
701,2021-04-26,1060.349976,1062.949951,1045.0,1049.25,1049.25,226465
702,2021-04-27,1064.0,1064.0,1044.050049,1054.599976,1054.599976,204814
703,2021-04-28,1065.0,1065.0,1044.599976,1054.699951,1054.699951,273943
704,2021-04-29,1060.0,1065.0,1049.0,1055.75,1055.75,218774
705,2021-04-30,1040.900024,1048.599976,1011.0,1018.950012,1018.950012,466631
706,2021-05-03,1015.0,1044.699951,990.0,1036.5,1036.5,324742
707,2021-05-04,1050.0,1063.0,1035.0,1045.099976,1045.099976,256463
708,2021-05-05,1059.0,1080.800049,1047.349976,1064.550049,1064.550049,446011
709,2021-05-06,1083.949951,1108.0,1072.0,1099.599976,1099.599976,762063
710,2021-05-07,1120.0,1125.400024,1083.699951,1102.900024,1102.900024,784571
711,2021-05-10,1110.0,1120.0,1098.050049,1102.849976,1102.849976,336905
712,2021-05-11,1094.0,1094.0,1071.050049,1077.949951,1077.949951,344008
713,2021-05-12,1077.0,1084.800049,1032.199951,1049.800049,1049.800049,369512
714,2021-05-14,1069.0,1097.699951,1050.5,1088.050049,1088.050049,681045
715,2021-05-17,1142.449951,1142.449951,1142.449951,1142.449951,1142.449951,268800
716,2021-05-18,1199.550049,1199.550049,1181.150024,1198.75,1198.75,825222
717,2021-05-19,1244.0,1258.650024,1156.0,1243.650024,1243.650024,2581312
718,2021-05-20,1274.0,1284.75,1240.099976,1268.849976,1268.849976,1235091
719,2021-05-21,1285.0,1320.5,1272.0,1299.199951,1299.199951,1145075
720,2021-05-24,1317.0,1364.150024,1300.0,1360.949951,1360.949951,1906731
721,2021-05-25,1390.0,1390.0,1301.099976,1314.25,1314.25,1212221
722,2021-05-26,1325.0,1333.900024,1248.550049,1264.599976,1264.599976,1022936
723,2021-05-27,1289.699951,1304.900024,1225.300049,1266.599976,1266.599976,2431113
724,2021-05-28,1273.0,1289.0,1235.0,1238.949951,1238.949951,747224
725,2021-05-31,1260.0,1285.949951,1242.25,1268.199951,1268.199951,405540
726,2021-06-01,1270.0,1280.0,1249.0,1271.050049,1271.050049,664012
727,2021-06-02,1275.0,1318.449951,1275.0,1299.800049,1299.800049,1381899
728,2021-06-03,1323.0,1323.0,1281.099976,1286.900024,1286.900024,1190736
729,2021-06-04,1305.199951,1308.0,1271.25,1277.25,1277.25,842516
730,2021-06-07,1294.400024,1294.400024,1263.0,1264.849976,1264.849976,647083
731,2021-06-08,1278.0,1278.0,1242.5,1267.550049,1267.550049,678122
732,2021-06-09,1270.0,1270.0,1228.0,1239.150024,1239.150024,300531
733,2021-06-10,1250.0,1260.0,1208.0,1233.5,1233.5,1367276
734,2021-06-11,1233.0,1260.0,1189.0,1217.699951,1217.699951,1903191
735,2021-06-14,1156.849976,1257.0,1156.849976,1212.900024,1212.900024,2000802
736,2021-06-15,1222.0,1225.0,1162.0,1212.199951,1212.199951,1994140
737,2021-06-16,1171.050049,1235.0,1162.550049,1182.75,1182.75,1781769
738,2021-06-17,1123.650024,1150.0,1123.650024,1123.650024,1123.650024,1709482
739,2021-06-18,1067.5,1075.0,1067.5,1067.550049,1067.550049,1227389
740,2021-06-21,1014.200012,1120.900024,1014.200012,1120.900024,1120.900024,2046583
741,2021-06-22,1150.0,1176.900024,1141.0,1167.400024,1167.400024,2492565
742,2021-06-23,1178.0,1196.199951,1115.0,1166.150024,1166.150024,1221164
743,2021-06-24,1125.0,1168.0,1110.0,1139.699951,1139.699951,1653777
744,2021-06-25,1116.949951,1170.0,1090.0,1167.25,1167.25,1964847
745,2021-06-28,1167.25,1170.0,1111.5,1119.849976,1119.849976,1892105
746,2021-06-29,1120.0,1145.0,1100.099976,1126.300049,1126.300049,1995959
747,2021-06-30,1120.0,1140.0,1101.550049,1124.900024,1124.900024,1856503
748,2021-07-01,1124.900024,1128.400024,1068.699951,1068.699951,1068.699951,231561
749,2021-07-02,1015.299988,1063.0,1015.299988,1015.299988,1015.299988,151999
750,2021-07-05,966.0,1000.0,964.549988,964.549988,964.549988,163265
751,2021-07-06,916.349976,1012.75,916.349976,1012.75,1012.75,342899
752,2021-07-07,1011.0,1035.0,962.150024,1017.049988,1017.049988,247291
753,2021-07-08,1027.0,1060.0,1001.0,1028.650024,1028.650024,166271
754,2021-07-09,1025.0,1040.0,1001.0,1019.400024,1019.400024,91944
755,2021-07-12,1002.349976,1029.0,1002.0,1004.200012,1004.200012,61803
756,2021-07-13,1014.0,1015.75,979.799988,989.200012,989.200012,109696
757,2021-07-14,1009.0,1015.0,950.0,979.700012,979.700012,422385
758,2021-07-15,975.0,1005.0,960.0,995.799988,995.799988,125826
